20181206,0600,14.765,14.765,14.765,14.765,0,0
20181206,0730,14.765,14.765,14.765,14.765,0,0
20181206,0930,14.740,14.740,14.740,14.740,0,0
20181206,1030,14.740,14.745,14.740,14.745,0,0
20181206,1130,14.745,14.745,14.745,14.745,0,0
20181206,1230,14.745,14.745,14.745,14.745,0,0
20181206,1330,14.745,14.745,14.745,14.745,0,0
20181206,1430,14.745,14.745,14.745,14.745,0,0
20181206,1530,14.745,14.745,14.745,14.745,0,0
20181206,1630,14.745,14.745,14.745,14.745,0,0
20181206,1730,14.745,14.745,14.630,14.630,0,0
20181206,1830,14.630,14.630,14.630,14.630,0,0
20181206,1930,14.630,14.630,14.600,14.600,0,0
20181206,2030,14.600,14.620,14.600,14.620,0,0
20181206,2130,14.620,14.630,14.600,14.620,0,0
20181206,2230,14.620,14.715,14.600,14.680,0,0
20181206,2330,14.680,14.720,14.680,14.720,0,0
20181207,0030,14.720,14.720,14.695,14.695,0,0
20181207,0130,14.695,14.715,14.660,14.715,0,0
20181207,0230,14.715,14.720,14.690,14.700,0,0
20181207,0330,14.700,14.705,14.700,14.705,0,0
20181207,0430,14.705,14.705,14.705,14.705,0,0
20181207,0530,14.705,14.705,14.705,14.705,0,0
20181207,0600,14.705,14.705,14.705,14.705,0,0
20181207,0730,14.705,14.705,14.705,14.705,0,0
20181207,2130,14.735,14.735,14.735,14.735,0,0
20181207,2230,14.735,14.795,14.735,14.795,0,0
20181207,2330,14.795,14.840,14.795,14.840,0,0
20181208,0030,14.840,14.855,14.830,14.835,0,0
20181208,0130,14.835,14.850,14.810,14.815,0,0
20181208,0230,14.815,14.880,14.815,14.865,0,0
20181208,0330,14.865,14.865,14.865,14.865,0,0
20181208,0430,14.865,14.865,14.865,14.865,0,0
20181208,0530,14.865,14.865,14.865,14.865,0,0
20181208,0600,14.865,14.865,14.865,14.865,0,0
20181210,0730,14.885,14.885,14.885,14.885,0,0
20181210,0830,14.885,14.885,14.885,14.885,0,0
20181210,0930,14.885,14.885,14.885,14.885,0,0
20181210,1030,14.885,14.890,14.885,14.890,0,0
20181210,1130,14.890,14.890,14.890,14.890,0,0
20181210,1230,14.890,14.890,14.890,14.890,0,0
20181210,1330,14.890,14.890,14.890,14.890,0,0
20181210,1430,14.890,14.890,14.890,14.890,0,0
20181210,1530,14.890,14.890,14.890,14.890,0,0
20181210,1630,14.890,14.890,14.890,14.890,0,0
20181210,1730,14.890,14.890,14.890,14.890,0,0
20181210,1830,14.890,14.890,14.890,14.890,0,0
20181210,1930,14.890,14.890,14.890,14.890,0,0
20181210,2030,14.890,14.890,14.790,14.800,0,0
20181210,2130,14.800,14.815,14.770,14.780,0,0
20181210,2230,14.780,14.800,14.745,14.765,0,0
20181210,2330,14.765,14.845,14.765,14.845,0,0
20181211,0030,14.845,14.850,14.820,14.835,0,0
