DAXC,11480.5000,11480.5000,11480.5000,11480.5000,0,0,1551180000
DAXC,11481.0000,11481.0000,11481.0000,11481.0000,0,0,1551180000
DAXC,11526.0000,11526.0000,11526.0000,11526.0000,0,0,1551228000
